,daily,weekly,holiday,0,1,2,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,total_litter
2021-01-19,1.0,0.0,0.0,1.0,0.0,0.0,0.004347826086956522,0.2217391304347826,0.004347826086956522,0.11739130434782609,0.21304347826086956,0.013043478260869566,0.004347826086956522,0.004347826086956522,0.10869565217391304,0.22608695652173913,0.14782608695652175,0.13043478260869565,0.052173913043478265,0.34347826086956523,0.09565217391304348,0.06956521739130435,0.0,156.0
2021-01-20,1.0,0.0,0.0,1.0,0.0,0.0,0.017391304347826087,0.16086956521739132,0.013043478260869566,0.052173913043478265,0.16086956521739132,0.004347826086956522,0.004347826086956522,0.0,0.043478260869565216,0.1956521739130435,0.13478260869565217,0.12608695652173912,0.06086956521739131,0.33043478260869563,0.14782608695652175,0.12173913043478261,0.0,105.0
2021-01-21,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14347826086956522,0.017391304347826087,0.0391304347826087,0.24782608695652175,0.004347826086956522,0.0,0.0,0.06086956521739131,0.2391304347826087,0.11739130434782609,0.13478260869565217,0.08260869565217391,0.3391304347826087,0.13043478260869565,0.06086956521739131,0.0,117.0
2021-01-22,1.0,0.0,0.0,0.0,0.0,1.0,0.004347826086956522,0.41304347826086957,0.0,0.08260869565217391,0.24782608695652175,0.004347826086956522,0.004347826086956522,0.013043478260869566,0.026086956521739132,0.21739130434782608,0.14347826086956522,0.13478260869565217,0.07391304347826087,0.3695652173913044,0.12608695652173912,0.08695652173913043,0.0,183.0
2021-01-30,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.004347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16956521739130434,0.10434782608695653,0.0782608695652174,0.0391304347826087,0.24347826086956523,0.14347826086956522,0.06086956521739131,0.0,1.0
2021-02-05,1.0,0.0,0.0,1.0,0.0,0.0,0.017391304347826087,0.21739130434782608,0.008695652173913044,0.2608695652173913,0.13043478260869565,0.026086956521739132,0.017391304347826087,0.021739130434782608,0.16086956521739132,0.24347826086956523,0.1565217391304348,0.16086956521739132,0.0782608695652174,0.3739130434782609,0.12608695652173912,0.0782608695652174,0.030434782608695653,198.0
2021-02-06,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.08260869565217391,0.0,0.0782608695652174,0.14782608695652175,0.021739130434782608,0.043478260869565216,0.05652173913043478,0.23478260869565218,0.2217391304347826,0.14782608695652175,0.12173913043478261,0.08695652173913043,0.30434782608695654,0.1391304347826087,0.06956521739130435,0.0,152.0
2021-02-09,1.0,0.0,0.0,1.0,0.0,0.0,0.017391304347826087,0.10869565217391304,0.013043478260869566,0.09565217391304348,0.3,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.1565217391304348,0.21739130434782608,0.13478260869565217,0.14347826086956522,0.1,0.34347826086956523,0.20869565217391306,0.06521739130434782,0.0,179.0
2021-02-10,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12173913043478261,0.0,0.05652173913043478,0.12608695652173912,0.08260869565217391,0.06086956521739131,0.026086956521739132,0.3695652173913044,0.1826086956521739,0.14782608695652175,0.14782608695652175,0.10869565217391304,0.4043478260869565,0.23043478260869565,0.043478260869565216,0.0,194.0
2021-02-21,1.0,0.0,0.0,0.0,0.0,1.0,0.034782608695652174,0.1391304347826087,0.008695652173913044,0.11304347826086956,0.21304347826086956,0.034782608695652174,0.034782608695652174,0.017391304347826087,0.23478260869565218,0.16521739130434782,0.10869565217391304,0.08695652173913043,0.043478260869565216,0.2565217391304348,0.1565217391304348,0.05652173913043478,0.013043478260869566,190.0
2021-02-23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004347826086956522,0.004347826086956522,0.004347826086956522,0.0,0.0,0.008695652173913044,0.0,0.017391304347826087,0.2565217391304348,0.13043478260869565,0.15217391304347827,0.12608695652173912,0.43478260869565216,0.16956521739130434,0.09565217391304348,0.0,9.0
2021-02-24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.021739130434782608,0.0,0.034782608695652174,0.052173913043478265,0.004347826086956522,0.0,0.004347826086956522,0.043478260869565216,0.2565217391304348,0.14347826086956522,0.14782608695652175,0.12608695652173912,0.3695652173913044,0.1565217391304348,0.07391304347826087,0.0,37.0
2021-02-25,1.0,0.0,0.0,0.0,0.0,1.0,0.013043478260869566,0.06521739130434782,0.008695652173913044,0.14782608695652175,0.2782608695652174,0.017391304347826087,0.043478260869565216,0.08695652173913043,0.3,0.25217391304347825,0.17391304347826086,0.1826086956521739,0.07391304347826087,0.30434782608695654,0.1,0.11304347826086956,0.0,220.0
2021-02-26,1.0,0.0,0.0,1.0,0.0,0.0,0.09565217391304348,0.12173913043478261,0.013043478260869566,0.10434782608695653,0.46956521739130436,0.030434782608695653,0.0782608695652174,0.021739130434782608,0.43043478260869567,0.2217391304347826,0.16521739130434782,0.1565217391304348,0.08695652173913043,0.4043478260869565,0.13478260869565217,0.06521739130434782,0.0,314.0
2021-02-27,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008695652173913044,0.23043478260869565,0.16521739130434782,0.19130434782608696,0.1565217391304348,0.4043478260869565,0.3,0.052173913043478265,0.0,2.0
2021-03-02,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004347826086956522,0.0,0.004347826086956522,0.0,0.11739130434782609,0.2,0.13478260869565217,0.09565217391304348,0.04782608695652174,0.23478260869565218,0.10869565217391304,0.09130434782608696,0.0,29.0
2021-03-03,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.026086956521739132,0.004347826086956522,0.043478260869565216,0.06956521739130435,0.004347826086956522,0.043478260869565216,0.026086956521739132,0.1782608695652174,0.2608695652173913,0.13478260869565217,0.15217391304347827,0.06956521739130435,0.34347826086956523,0.08260869565217391,0.07391304347826087,0.0,91.0
2021-03-04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.017391304347826087,0.0,0.043478260869565216,0.0391304347826087,0.004347826086956522,0.0,0.004347826086956522,0.0391304347826087,0.2391304347826087,0.14782608695652175,0.14347826086956522,0.07391304347826087,0.3173913043478261,0.13478260869565217,0.09565217391304348,0.021739130434782608,34.0
2021-03-05,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.017391304347826087,0.030434782608695653,0.0,0.008695652173913044,0.004347826086956522,0.026086956521739132,0.18695652173913044,0.12173913043478261,0.06521739130434782,0.026086956521739132,0.20869565217391306,0.12173913043478261,0.09130434782608696,0.021739130434782608,20.0
2021-03-13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.008695652173913044,0.004347826086956522,0.04782608695652174,0.034782608695652174,0.0,0.008695652173913044,0.004347826086956522,0.030434782608695653,0.2565217391304348,0.20434782608695654,0.10869565217391304,0.0391304347826087,0.14347826086956522,0.06956521739130435,0.0782608695652174,0.0,32.0
2021-03-14,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.008695652173913044,0.0,0.034782608695652174,0.0391304347826087,0.0,0.004347826086956522,0.017391304347826087,0.026086956521739132,0.2826086956521739,0.19130434782608696,0.11304347826086956,0.026086956521739132,0.1391304347826087,0.06521739130434782,0.16521739130434782,0.026086956521739132,30.0
2021-03-15,1.0,0.0,0.0,1.0,0.0,0.0,0.026086956521739132,0.043478260869565216,0.0,0.07391304347826087,0.3173913043478261,0.026086956521739132,0.008695652173913044,0.06086956521739131,0.1782608695652174,0.20869565217391306,0.14782608695652175,0.07391304347826087,0.013043478260869566,0.16521739130434782,0.06956521739130435,0.0782608695652174,0.0,169.0
2021-03-17,1.0,0.0,0.0,1.0,0.0,0.0,0.004347826086956522,0.004347826086956522,0.0,0.21304347826086956,0.021739130434782608,0.004347826086956522,0.004347826086956522,0.17391304347826086,0.013043478260869566,0.21739130434782608,0.1826086956521739,0.19130434782608696,0.16956521739130434,0.4,0.30869565217391304,0.034782608695652174,0.0,101.0
2021-03-21,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.017391304347826087,0.008695652173913044,0.04782608695652174,0.052173913043478265,0.0,0.004347826086956522,0.013043478260869566,0.017391304347826087,0.2739130434782609,0.1565217391304348,0.14782608695652175,0.08260869565217391,0.34347826086956523,0.0782608695652174,0.043478260869565216,0.0,37.0
2021-03-22,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04782608695652174,0.0,0.0391304347826087,0.08260869565217391,0.017391304347826087,0.021739130434782608,0.043478260869565216,0.08260869565217391,0.28695652173913044,0.16956521739130434,0.1826086956521739,0.11304347826086956,0.30434782608695654,0.13478260869565217,0.0391304347826087,0.0,77.0
2021-03-23,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.0,0.004347826086956522,0.0,0.2956521739130435,0.2,0.22608695652173913,0.16086956521739132,0.3565217391304348,0.20434782608695654,0.05652173913043478,0.026086956521739132,2.0
2021-03-25,1.0,0.0,0.0,1.0,0.0,0.0,0.043478260869565216,0.15217391304347827,0.004347826086956522,0.2565217391304348,0.3565217391304348,0.04782608695652174,0.008695652173913044,0.17391304347826086,0.20869565217391306,0.28695652173913044,0.2391304347826087,0.2565217391304348,0.23478260869565218,0.43478260869565216,0.32608695652173914,0.0391304347826087,0.0,288.0
2021-03-26,1.0,0.0,0.0,1.0,0.0,0.0,0.004347826086956522,0.08260869565217391,0.017391304347826087,0.18695652173913044,0.20434782608695654,0.021739130434782608,0.034782608695652174,0.1391304347826087,0.18695652173913044,0.3652173913043478,0.2565217391304348,0.2782608695652174,0.17391304347826086,0.391304347826087,0.09130434782608696,0.11304347826086956,0.043478260869565216,202.0
2021-03-27,1.0,1.0,1.0,1.0,0.0,0.0,0.052173913043478265,0.11304347826086956,0.008695652173913044,0.1,0.24782608695652175,0.0391304347826087,0.09130434782608696,0.052173913043478265,0.25217391304347825,0.30434782608695654,0.22608695652173913,0.21739130434782608,0.1782608695652174,0.3347826086956522,0.1782608695652174,0.06521739130434782,0.0,220.0
2021-04-02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.026086956521739132,0.0,0.008695652173913044,0.052173913043478265,0.017391304347826087,0.004347826086956522,0.026086956521739132,0.14347826086956522,0.2,0.13478260869565217,0.08260869565217391,0.043478260869565216,0.23478260869565218,0.10869565217391304,0.10434782608695653,0.0391304347826087,64.0
2021-04-04,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013043478260869566,0.008695652173913044,0.034782608695652174,0.12173913043478261,0.004347826086956522,0.0,0.04782608695652174,0.017391304347826087,0.3130434782608696,0.19130434782608696,0.15217391304347827,0.10869565217391304,0.23043478260869565,0.0782608695652174,0.07391304347826087,0.0,57.0
2021-04-05,1.0,0.0,0.0,0.0,0.0,1.0,0.021739130434782608,0.06956521739130435,0.008695652173913044,0.07391304347826087,0.16956521739130434,0.021739130434782608,0.008695652173913044,0.06956521739130435,0.14782608695652175,0.3130434782608696,0.20869565217391306,0.2,0.12608695652173912,0.2956521739130435,0.09565217391304348,0.06086956521739131,0.0,136.0
2021-04-06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.013043478260869566,0.0,0.10434782608695653,0.10434782608695653,0.021739130434782608,0.004347826086956522,0.04782608695652174,0.10869565217391304,0.3347826086956522,0.2391304347826087,0.21739130434782608,0.13043478260869565,0.36086956521739133,0.11739130434782609,0.05652173913043478,0.0,93.0
2021-04-07,1.0,0.0,0.0,0.0,0.0,1.0,0.030434782608695653,0.14347826086956522,0.004347826086956522,0.1391304347826087,0.3347826086956522,0.021739130434782608,0.013043478260869566,0.13043478260869565,0.41304347826086957,0.3565217391304348,0.2391304347826087,0.23043478260869565,0.16956521739130434,0.3130434782608696,0.14347826086956522,0.052173913043478265,0.0,283.0
2021-04-08,1.0,0.0,0.0,1.0,0.0,0.0,0.0782608695652174,0.06521739130434782,0.004347826086956522,0.15217391304347827,0.26956521739130435,0.008695652173913044,0.017391304347826087,0.12173913043478261,0.07391304347826087,0.3130434782608696,0.23478260869565218,0.20869565217391306,0.1391304347826087,0.30434782608695654,0.15217391304347827,0.07391304347826087,0.013043478260869566,182.0
2021-04-09,1.0,0.0,0.0,1.0,0.0,0.0,0.06086956521739131,0.10869565217391304,0.017391304347826087,0.19130434782608696,0.32173913043478264,0.0391304347826087,0.16956521739130434,0.15217391304347827,0.24782608695652175,0.26521739130434785,0.23043478260869565,0.2391304347826087,0.2,0.4043478260869565,0.29130434782608694,0.05652173913043478,0.013043478260869566,301.0
2021-04-11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.052173913043478265,0.0,0.34782608695652173,0.2391304347826087,0.004347826086956522,0.013043478260869566,0.30434782608695654,0.1,0.34347826086956523,0.26521739130434785,0.2608695652173913,0.21304347826086956,0.391304347826087,0.16521739130434782,0.0782608695652174,0.0,244.0
2021-04-12,1.0,0.0,0.0,1.0,0.0,0.0,0.004347826086956522,0.1,0.0,0.20434782608695654,0.13478260869565217,0.030434782608695653,0.017391304347826087,0.1,0.16086956521739132,0.2782608695652174,0.2217391304347826,0.23478260869565218,0.2,0.3869565217391304,0.29130434782608694,0.052173913043478265,0.021739130434782608,173.0
2021-04-13,1.0,0.0,0.0,1.0,0.0,0.0,0.008695652173913044,0.052173913043478265,0.004347826086956522,0.1956521739130435,0.12173913043478261,0.004347826086956522,0.017391304347826087,0.16521739130434782,0.06086956521739131,0.29130434782608694,0.2217391304347826,0.21304347826086956,0.1956521739130435,0.36086956521739133,0.2217391304347826,0.052173913043478265,0.0,145.0
2021-04-15,1.0,0.0,0.0,1.0,0.0,0.0,0.017391304347826087,0.14347826086956522,0.004347826086956522,0.23043478260869565,0.3173913043478261,0.030434782608695653,0.030434782608695653,0.09130434782608696,0.3130434782608696,0.2826086956521739,0.21304347826086956,0.22608695652173913,0.11739130434782609,0.3869565217391304,0.15217391304347827,0.09130434782608696,0.0,271.0
2021-04-16,1.0,0.0,0.0,1.0,0.0,0.0,0.043478260869565216,0.2826086956521739,0.026086956521739132,0.2739130434782609,0.5434782608695652,0.04782608695652174,0.04782608695652174,0.1565217391304348,0.5869565217391305,0.26956521739130435,0.19130434782608696,0.15217391304347827,0.12173913043478261,0.2608695652173913,0.15217391304347827,0.08695652173913043,0.026086956521739132,462.0
2021-04-17,1.0,1.0,1.0,1.0,0.0,0.0,0.034782608695652174,0.10869565217391304,0.017391304347826087,0.3521739130434783,0.391304347826087,0.052173913043478265,0.04782608695652174,0.12173913043478261,0.4608695652173913,0.26521739130434785,0.18695652173913044,0.1782608695652174,0.14347826086956522,0.33043478260869563,0.2,0.05652173913043478,0.0,365.0
2021-04-18,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0391304347826087,0.0,0.46956521739130436,0.12173913043478261,0.004347826086956522,0.013043478260869566,0.3652173913043478,0.04782608695652174,0.28695652173913044,0.20869565217391306,0.20869565217391306,0.1565217391304348,0.3347826086956522,0.14347826086956522,0.052173913043478265,0.013043478260869566,244.0
2021-04-19,1.0,0.0,0.0,1.0,0.0,0.0,0.004347826086956522,0.09565217391304348,0.008695652173913044,0.8,0.3130434782608696,0.0,0.09130434782608696,0.46956521739130436,0.12173913043478261,0.26956521739130435,0.2217391304347826,0.21304347826086956,0.19130434782608696,0.36086956521739133,0.22608695652173913,0.052173913043478265,0.0,438.0
2021-04-20,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04782608695652174,0.004347826086956522,0.48695652173913045,0.14347826086956522,0.0,0.021739130434782608,0.3,0.0391304347826087,0.32608695652173914,0.20434782608695654,0.21739130434782608,0.16521739130434782,0.391304347826087,0.11304347826086956,0.06956521739130435,0.026086956521739132,240.0
2021-04-21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.030434782608695653,0.0,0.4826086956521739,0.08260869565217391,0.0,0.0,0.24782608695652175,0.09130434782608696,0.29130434782608694,0.1782608695652174,0.21304347826086956,0.07391304347826087,0.2826086956521739,0.1391304347826087,0.1391304347826087,0.0391304347826087,215.0
2021-04-22,1.0,0.0,0.0,1.0,0.0,0.0,0.008695652173913044,0.017391304347826087,0.0,0.5086956521739131,0.06086956521739131,0.004347826086956522,0.013043478260869566,0.3521739130434783,0.07391304347826087,0.22608695652173913,0.16086956521739132,0.11304347826086956,0.0782608695652174,0.23478260869565218,0.11739130434782609,0.09565217391304348,0.013043478260869566,239.0
2021-04-23,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06086956521739131,0.004347826086956522,0.41304347826086957,0.24782608695652175,0.0,0.013043478260869566,0.3391304347826087,0.008695652173913044,0.2739130434782609,0.16521739130434782,0.1565217391304348,0.11304347826086956,0.30434782608695654,0.11304347826086956,0.06521739130434782,0.0,250.0
2021-04-25,1.0,0.0,0.0,1.0,0.0,0.0,0.017391304347826087,0.10434782608695653,0.0,0.14347826086956522,0.2782608695652174,0.013043478260869566,0.034782608695652174,0.14782608695652175,0.1391304347826087,0.29130434782608694,0.2217391304347826,0.21304347826086956,0.16956521739130434,0.4,0.17391304347826086,0.1,0.030434782608695653,202.0
2021-04-26,1.0,0.0,0.0,0.0,0.0,1.0,0.0782608695652174,0.14347826086956522,0.030434782608695653,0.24347826086956523,0.4173913043478261,0.043478260869565216,0.017391304347826087,0.23478260869565218,0.16086956521739132,0.2956521739130435,0.2,0.18695652173913044,0.08695652173913043,0.25217391304347825,0.09565217391304348,0.07391304347826087,0.0,315.0
2021-04-27,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004347826086956522,0.0,0.0,0.004347826086956522,0.0,0.3652173913043478,0.2217391304347826,0.24347826086956523,0.16956521739130434,0.32173913043478264,0.12608695652173912,0.08695652173913043,0.0,2.0
2021-04-28,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004347826086956522,0.3826086956521739,0.2782608695652174,0.26521739130434785,0.23478260869565218,0.3391304347826087,0.1391304347826087,0.06521739130434782,0.021739130434782608,1.0
2021-04-29,1.0,0.0,0.0,1.0,0.0,0.0,0.004347826086956522,0.15217391304347827,0.013043478260869566,0.08695652173913043,0.2565217391304348,0.030434782608695653,0.004347826086956522,0.08260869565217391,0.20869565217391306,0.3739130434782609,0.29130434782608694,0.2782608695652174,0.24347826086956523,0.3652173913043478,0.18695652173913044,0.12608695652173912,0.013043478260869566,193.0
2021-04-30,1.0,0.0,0.0,0.0,0.0,1.0,0.05652173913043478,0.08695652173913043,0.008695652173913044,0.32608695652173914,0.15217391304347827,0.004347826086956522,0.0,0.2956521739130435,0.07391304347826087,0.3173913043478261,0.22608695652173913,0.25217391304347825,0.0782608695652174,0.2956521739130435,0.08695652173913043,0.13478260869565217,0.05652173913043478,231.0
2021-05-01,1.0,1.0,1.0,0.0,0.0,1.0,0.008695652173913044,0.04782608695652174,0.0,0.1782608695652174,0.12173913043478261,0.008695652173913044,0.004347826086956522,0.16086956521739132,0.06086956521739131,0.3,0.20434782608695654,0.16956521739130434,0.08695652173913043,0.20434782608695654,0.08260869565217391,0.09130434782608696,0.026086956521739132,136.0
2021-05-02,1.0,0.0,0.0,1.0,0.0,0.0,0.004347826086956522,0.06521739130434782,0.0,0.1956521739130435,0.11739130434782609,0.0,0.004347826086956522,0.10434782608695653,0.06956521739130435,0.36086956521739133,0.2391304347826087,0.24347826086956523,0.1565217391304348,0.2739130434782609,0.12173913043478261,0.08695652173913043,0.021739130434782608,129.0
2021-05-05,1.0,0.0,0.0,1.0,0.0,0.0,0.026086956521739132,0.026086956521739132,0.021739130434782608,0.40869565217391307,0.24782608695652175,0.04782608695652174,0.0,0.3347826086956522,0.08695652173913043,0.34347826086956523,0.24347826086956523,0.2956521739130435,0.16956521739130434,0.40869565217391307,0.21304347826086956,0.10434782608695653,0.0,276.0
2021-05-09,1.0,0.0,0.0,1.0,0.0,0.0,0.043478260869565216,0.13043478260869565,0.0,0.06956521739130435,0.20434782608695654,0.030434782608695653,0.0,0.06086956521739131,0.1782608695652174,0.2956521739130435,0.20869565217391306,0.23478260869565218,0.1565217391304348,0.3130434782608696,0.17391304347826086,0.07391304347826087,0.013043478260869566,165.0
2021-05-10,1.0,0.0,0.0,1.0,0.0,0.0,0.06956521739130435,0.0782608695652174,0.0,0.043478260869565216,0.1826086956521739,0.030434782608695653,0.008695652173913044,0.0782608695652174,0.16521739130434782,0.30434782608695654,0.23043478260869565,0.22608695652173913,0.14782608695652175,0.29130434782608694,0.15217391304347827,0.09130434782608696,0.030434782608695653,151.0
2021-05-11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04782608695652174,0.008695652173913044,0.20869565217391306,0.23043478260869565,0.0,0.0,0.16521739130434782,0.07391304347826087,0.3,0.23478260869565218,0.17391304347826086,0.12608695652173912,0.2391304347826087,0.1391304347826087,0.06521739130434782,0.0,169.0
2021-05-12,1.0,0.0,0.0,1.0,0.0,0.0,0.25217391304347825,0.10869565217391304,0.0,0.1782608695652174,0.12608695652173912,0.026086956521739132,0.0,0.3347826086956522,0.3695652173913044,0.29130434782608694,0.21739130434782608,0.18695652173913044,0.1,0.26956521739130435,0.13478260869565217,0.06521739130434782,0.0,321.0
2021-05-13,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.013043478260869566,0.0,0.052173913043478265,0.004347826086956522,0.0,0.0,0.021739130434782608,0.0,0.3130434782608696,0.21304347826086956,0.1826086956521739,0.13043478260869565,0.30869565217391304,0.09130434782608696,0.05652173913043478,0.0,21.0
2021-05-14,1.0,0.0,0.0,1.0,0.0,0.0,0.013043478260869566,0.021739130434782608,0.0,0.3739130434782609,0.026086956521739132,0.04782608695652174,0.008695652173913044,0.23043478260869565,0.021739130434782608,0.3173913043478261,0.23043478260869565,0.20434782608695654,0.14347826086956522,0.2782608695652174,0.1,0.0391304347826087,0.0,171.0
2021-05-16,1.0,0.0,0.0,1.0,0.0,0.0,0.004347826086956522,0.013043478260869566,0.004347826086956522,0.09565217391304348,0.030434782608695653,0.0,0.0,0.043478260869565216,0.021739130434782608,0.3130434782608696,0.23478260869565218,0.2217391304347826,0.18695652173913044,0.32608695652173914,0.17391304347826086,0.052173913043478265,0.0,49.0
2021-05-17,1.0,0.0,0.0,1.0,0.0,0.0,0.3347826086956522,0.034782608695652174,0.004347826086956522,0.5695652173913044,0.1782608695652174,0.008695652173913044,0.0,0.6739130434782609,0.030434782608695653,0.32173913043478264,0.23478260869565218,0.22608695652173913,0.2,0.3739130434782609,0.16521739130434782,0.034782608695652174,0.0,422.0
